,country/region,province/state,lat,long,time_period,confirmed,cumulative_confirmed
2407,Germany,0,51.165690999999995,10.451526,2021-09,119281006,855408654
2408,Ghana,0,7.9465,-1.0232,2021-09,3594552,24539097
2409,Greece,0,39.0742,21.8243,2021-09,18075656,96000705
2410,Grenada,0,12.1165,-61.678999999999995,2021-09,87430,125557
2411,Guatemala,0,15.7835,-90.2308,2021-09,15049919,73253721
2412,Guinea,0,9.9456,-9.6966,2021-09,872488,5793256
2413,Guinea-Bissau,0,11.8037,-15.1804,2021-09,174450,1039595
2414,Guyana,0,4.860416000000001,-58.93018000000001,2021-09,831983,4225044
2415,Haiti,0,18.9712,-72.2852,2021-09,617014,4098447
2416,Holy See,0,41.9029,12.4534,2021-09,783,7128
2417,Honduras,0,15.2,-86.2419,2021-09,10279552,61754164
2418,Hungary,0,47.1625,19.5033,2021-09,23685340,177746878
2419,Iceland,0,64.9631,-19.0208,2021-09,329045,1916990
2420,India,0,20.593684,78.96288,2021-09,967149099,5847240405
2421,Indonesia,0,-0.7893,113.9213,2021-09,120966735,576895415
2422,Iran,0,32.427908,53.68804599999999,2021-09,154904893,761263927
2423,Iraq,0,33.223191,43.679291,2021-09,56794764,312037742
2424,Ireland,0,53.1424,-7.6921,2021-09,10746157,68766538
2425,Israel,0,31.046051000000002,34.851612,2021-09,34612155,222844936
2426,Italy,0,41.87194,12.56738,2021-09,133868962,996226800
2427,Jamaica,0,18.1096,-77.2975,2021-09,2237436,11537044
2428,Japan,0,36.204824,138.252924,2021-09,47692603,201097882
2429,Jordan,0,31.24,36.51,2021-09,23505565,166527602
2430,Kazakhstan,0,48.0196,66.9237,2021-09,26747293,123171886
2431,Kenya,0,-0.0236,37.9062,2021-09,7089088,43158262
2432,Kiribati,0,-3.3704,-168.734,2021-09,58,260
2433,"Korea, South",0,35.907757000000004,127.766922,2021-09,8172685,39194349
2435,Kuwait,0,29.311659999999996,47.481766,2021-09,11916885,77159034
2436,Kyrgyzstan,0,41.20438,74.766098,2021-09,5143503,30995203
2437,Laos,0,19.856270000000002,102.495496,2021-09,540238,1079431
2438,Latvia,0,56.8796,24.6032,2021-09,4327877,30163887
2439,Lebanon,0,33.8547,35.8623,2021-09,17835279,127391846
2440,Lesotho,0,-29.61,28.2336,2021-09,417455,2932335
2441,Liberia,0,6.4280550000000005,-9.429499,2021-09,167506,860126
2442,Libya,0,26.3351,17.228331,2021-09,9475679,51452397
2443,Liechtenstein,0,47.14,9.55,2021-09,101557,785457
2444,Lithuania,0,55.1694,23.8813,2021-09,9079479,65197061
2445,Luxembourg,0,49.8153,6.1296,2021-09,2233282,17263810
2447,Madagascar,0,-18.766947000000002,46.869107,2021-09,1243870,8820201
2448,Malawi,0,-13.2543,34.3015,2021-09,1774283,9976458
2449,Malaysia,0,4.210483999999999,101.97576600000001,2021-09,58696424,194790883
2450,Maldives,0,3.2028,73.2207,2021-09,2411738,12822196
2451,Mali,0,17.570692,-3.9961660000000006,2021-09,436022,3237764
2452,Malta,0,35.9375,14.3754,2021-09,1067371,7551114
2453,Marshall Islands,0,7.1315,171.1845,2021-09,116,1056
2454,Mauritania,0,21.0079,-10.9408,2021-09,1016835,5734530
2455,Mauritius,0,-20.348404000000002,57.552152,2021-09,397749,854861
2456,Mexico,0,23.6345,-102.5528,2021-09,102414629,652423126
2457,Micronesia,0,7.4256,150.5508,2021-09,29,245
2458,Moldova,0,47.4116,28.3699,2021-09,8099546,61236233
2459,Monaco,0,43.7333,7.4167,2021-09,95017,632078
2460,Mongolia,0,46.8625,103.8467,2021-09,8384057,22995179
2461,Montenegro,0,42.708678000000006,19.37439,2021-09,3591756,24486397
2462,Morocco,0,31.7917,-7.0926,2021-09,26328274,152438905
2463,Mozambique,0,-18.665695,35.529562,2021-09,4330862,21672076
2464,Namibia,0,-22.9576,18.4904,2021-09,3667069,18598349
2465,Nepal,0,28.1667,84.25,2021-09,22637269,127790330
2466,Netherlands,Aruba,12.5211,-69.9683,2021-09,438873,343625436
2467,Netherlands,"Bonaire, Sint Eustatius and Saba",12.1784,-68.2385,2021-09,56293,343681729
2468,Netherlands,Curacao,12.1696,-68.99,2021-09,461058,344142787
2469,Netherlands,Sint Maarten,18.0425,-63.0548,2021-09,116943,344259730
2470,Netherlands,0,52.1326,5.2913,2021-09,57358834,401618564
2471,New Zealand,Cook Islands,-21.2367,-159.7777,2021-09,29,612363
2472,New Zealand,0,-40.9006,174.886,2021-09,115882,728245
2473,Nicaragua,0,12.865416,-85.207229,2021-09,374464,2138228
2474,Niger,0,17.607789,8.081666,2021-09,172118,1371369
2475,Nigeria,0,9.082,8.6753,2021-09,5802718,42982355
2476,North Macedonia,0,41.6086,21.7453,2021-09,5361308,37007569
2477,Norway,0,60.472,8.4689,2021-09,5161541,29965910
2478,Oman,0,21.512583,55.923255000000005,2021-09,8791949,56734689
2479,Pakistan,0,30.3753,69.3451,2021-09,35174074,222705695
2480,Palau,0,7.515,134.5825,2021-09,103,121
2481,Panama,0,8.538,-80.7821,2021-09,13426788,100491777
2482,Papua New Guinea,0,-6.314993,143.95555,2021-09,541366,2885661
2483,Paraguay,0,-23.4425,-58.4438,2021-09,13322060,81392908
2484,Peru,0,-9.19,-75.0152,2021-09,62745425,460657351
2485,Philippines,0,12.879721,121.77401699999999,2021-09,66267172,312175269
2486,Poland,0,51.9194,19.1451,2021-09,83993735,646401999
2487,Portugal,0,39.3999,-8.2245,2021-09,30660465,224756958
2488,Qatar,0,25.3548,51.1839,2021-09,6814308,52617437
2489,Romania,0,45.9432,24.9668,2021-09,33185282,258544985
2490,Russia,0,61.52401,105.31875600000001,2021-09,206067766,1352211561
2491,Rwanda,0,-1.9403,29.8739,2021-09,2713148,10516376
2492,Saint Kitts and Nevis,0,17.357822,-62.782998,2021-09,44252,95980
2493,Saint Lucia,0,13.9094,-60.9789,2021-09,292043,1281475
2494,Saint Vincent and the Grenadines,0,12.9843,-61.2872,2021-09,79247,490469
2495,Samoa,0,-13.759,-172.1046,2021-09,87,748
2496,San Marino,0,43.9424,12.4578,2021-09,156378,1207940
2497,Sao Tome and Principe,0,0.1864,6.6131,2021-09,86394,574158
2498,Saudi Arabia,0,23.885942,45.079162,2021-09,15829921,117944308
2499,Senegal,0,14.4974,-14.4524,2021-09,2130959,11959393
2500,Serbia,0,44.0165,21.0059,2021-09,24483141,167297371
2501,Seychelles,0,-4.6796,55.492,2021-09,601235,2673722
2502,Sierra Leone,0,8.460555000000001,-11.779889,2021-09,185154,1241928
2503,Singapore,0,1.2833,103.8333,2021-09,2231289,16726146
2504,Slovakia,0,48.669,19.699,2021-09,22885304,180499403
2505,Slovenia,0,46.1512,14.9955,2021-09,8115016,60562829
2506,Solomon Islands,0,-9.6457,160.1562,2021-09,580,5053
2507,Somalia,0,5.152149,46.199616,2021-09,544023,3296843
2508,South Africa,0,-30.5595,22.9375,2021-09,82979204,499615166
2509,South Sudan,0,6.877000000000001,31.307,2021-09,340069,2482365
2510,Spain,0,40.463667,-3.7492199999999998,2021-09,142624826,969147343
2511,Sri Lanka,0,7.873054,80.77179699999999,2021-09,14207453,53685741
2512,Sudan,0,12.8628,30.2176,2021-09,1101606,8943973
2513,Summer Olympics 2020,0,35.6491,139.7737,2021-09,24903,43058
2514,Suriname,0,3.9193,-56.0278,2021-09,1026486,4466483
2515,Sweden,0,60.128161,18.643501,2021-09,33096924,241226794
2516,Switzerland,0,46.8182,8.2275,2021-09,23624859,172848445
2517,Syria,0,34.802075,38.996815000000005,2021-09,883347,5791803
2518,Taiwan*,0,23.7,121.0,2021-09,467151,1979884
2519,Tajikistan,0,38.861,71.2761,2021-09,505684,3837263
2520,Tanzania,0,-6.369028,34.888822,2021-09,234443,378772
2521,Thailand,0,15.870032,100.992541,2021-09,41192976,92860147
2522,Timor-Leste,0,-8.874217,125.727539,2021-09,538992,1660752
2523,Togo,0,8.6195,0.8248,2021-09,693460,3369676
2524,Tonga,0,-21.179000000000002,-175.1982,2021-09,0,0
2525,Trinidad and Tobago,0,10.6918,-61.2225,2021-09,1385557,5976758
2526,Tunisia,0,33.886917,9.537499,2021-09,20026503,101877067
2527,Turkey,0,38.9637,35.2433,2021-09,196052395,1200581210
2528,US,0,40.0,-100.0,2021-09,1207884011,8576328449
2529,Uganda,0,1.373333,32.290275,2021-09,3532096,17090864
2530,Ukraine,0,48.3794,31.1656,2021-09,70837088,517442291
2531,United Arab Emirates,0,23.424076,53.847818000000004,2021-09,21159076,139918637
2532,United Kingdom,Anguilla,18.2206,-63.0686,2021-09,9425,1082522511
2533,United Kingdom,Bermuda,32.3078,-64.7505,2021-09,116022,1082638533
2534,United Kingdom,British Virgin Islands,18.4207,-64.64,2021-09,76460,1082714993
2535,United Kingdom,Cayman Islands,19.3133,-81.2546,2021-09,21850,1082736843
2536,United Kingdom,Channel Islands,49.3723,-2.3644,2021-09,0,1082736843
2537,United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2021-09,1943,1082738786
2538,United Kingdom,Gibraltar,36.1408,-5.3536,2021-09,158104,1082896890
2539,United Kingdom,Guernsey,49.448196,-2.58949,2021-09,42195,1082939085
2540,United Kingdom,Isle of Man,54.2361,-4.5481,2021-09,206097,1083145182
2541,United Kingdom,Jersey,49.2138,-2.1358,2021-09,281015,1083426197
2542,United Kingdom,Montserrat,16.742498,-62.187366000000004,2021-09,918,1083427115
2543,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",-7.9467,-14.3559,2021-09,116,1083427231
2544,United Kingdom,Turks and Caicos Islands,21.694000000000003,-71.7979,2021-09,80299,1083507530
2545,United Kingdom,0,55.3781,-3.4360000000000004,2021-09,212305715,1295813245
2546,Uruguay,0,-32.5228,-55.7658,2021-09,11226130,60266859
2547,Uzbekistan,0,41.377491,64.585262,2021-09,4813672,28028858
2548,Vanuatu,0,-15.3767,166.9592,2021-09,116,822
2549,Venezuela,0,6.4238,-66.5897,2021-09,10176432,59165513
2550,Vietnam,0,14.058323999999999,108.277199,2021-09,18624204,29956030
2551,West Bank and Gaza,0,31.9522,35.2332,2021-09,10911439,71684829
2552,Winter Olympics 2022,0,39.9042,116.4074,2021-09,0,0
2553,Yemen,0,15.552726999999999,48.516388,2021-09,247026,1449520
2554,Zambia,0,-13.133897,27.849332,2021-09,6033148,31868634
2555,Zimbabwe,0,-19.015438,29.154857,2021-09,3695350,15923575
2556,Afghanistan,0,33.93911,67.709953,2021-10,4671379,28932195
2557,Albania,0,41.1533,20.1683,2021-10,5332128,37655795
2558,Algeria,0,28.0339,1.6596,2021-10,6152700,42818947
2559,Andorra,0,42.5063,1.5218,2021-10,460612,3841866
2560,Angola,0,-11.2027,17.8739,2021-10,1866022,10379583
2561,Antarctica,0,-71.9499,23.346999999999998,2021-10,0,0
2562,Antigua and Barbuda,0,17.0608,-61.7964,2021-10,114622,421274
2563,Argentina,0,-38.4161,-63.6167,2021-10,158177009,1076334030
2564,Armenia,0,40.0691,45.0382,2021-10,8463960,63602767
2565,Australia,Australian Capital Territory,-35.4735,149.0124,2021-10,45006,9761528
2566,Australia,New South Wales,-33.8688,151.2093,2021-10,2123280,11884808
2567,Australia,Northern Territory,-12.4634,130.8456,2021-10,6602,11891410
2568,Australia,Queensland,-27.4698,153.0251,2021-10,62094,11953504
2569,Australia,South Australia,-34.9285,138.6007,2021-10,27390,11980894
2570,Australia,Tasmania,-42.8821,147.3272,2021-10,7097,11987991
2571,Australia,Victoria,-37.8136,144.9631,2021-10,1955054,13943045
2572,Australia,Western Australia,-31.9505,115.8605,2021-10,33295,13976340
2573,Austria,0,47.5162,14.5501,2021-10,23346366,177178690
2574,Azerbaijan,0,40.1431,47.5769,2021-10,15091634,98372797
2575,Bahamas,0,25.025885,-78.035889,2021-10,653640,3821713
2576,Bahrain,0,26.0275,50.55,2021-10,8280666,60627796
2577,Bangladesh,0,23.685,90.3563,2021-10,46930423,281599679
2578,Barbados,0,13.1939,-59.5432,2021-10,384858,1373971
2579,Belarus,0,53.7098,27.9534,2021-10,17091644,114763956
2580,Belgium,0,50.8333,4.469936,2021-10,38732689,295956415
2581,Belize,0,17.1899,-88.4976,2021-10,716082,4274881
2582,Benin,0,9.3077,2.3158,2021-10,733056,3001159
2583,Bhutan,0,27.5142,90.4336,2021-10,78444,496053
2584,Bolivia,0,-16.2902,-63.5887,2021-10,15195366,107829480
2585,Bosnia and Herzegovina,0,43.9159,17.6791,2021-10,7323183,54992196
2586,Botswana,0,-22.3285,24.6849,2021-10,5482312,23954317
2587,Brazil,0,-14.235,-51.9253,2021-10,649165461,4699453625
2588,Brunei,0,4.5353,114.7277,2021-10,309137,525701
2589,Bulgaria,0,42.7339,25.4858,2021-10,16360719,112926035
2590,Burkina Faso,0,12.2383,-1.5616,2021-10,438361,3779967
2591,Burma,0,21.9162,95.956,2021-10,14544892,69287448
2592,Burundi,0,-3.3731,29.9189,2021-10,581566,2010448
2593,Cabo Verde,0,16.5388,-23.0418,2021-10,1139119,7838942
2594,Cambodia,0,11.55,104.9167,2021-10,3480927,13039697
2595,Cameroon,0,3.8480000000000003,11.5021,2021-10,2934238,19671498
2596,Canada,Alberta,53.9333,-116.5765,2021-10,9398137,325513241
2597,Canada,British Columbia,53.7267,-127.6476,2021-10,5902454,331415695
2598,Canada,Diamond Princess,0.0,0.0,2021-10,0,331415695
2599,Canada,Grand Princess,0.0,0.0,2021-10,390,331416085
2600,Canada,Manitoba,53.7609,-98.8139,2021-10,1860215,333276300
2601,Canada,New Brunswick,46.5653,-66.4619,2021-10,166469,333442769
2602,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-10,56690,333499459
2603,Canada,Northwest Territories,64.8255,-124.8457,2021-10,47748,333547207
2604,Canada,Nova Scotia,44.681999999999995,-63.7443,2021-10,212119,333759326
2605,Canada,Nunavut,70.2998,-83.1076,2021-10,20108,333779434
2606,Canada,Ontario,51.2538,-85.3232,2021-10,17962257,351741691
2607,Canada,Prince Edward Island,46.5107,-63.4168,2021-10,9247,351750938
2608,Canada,Quebec,52.9399,-73.5491,2021-10,12556681,364307619
2609,Canada,Repatriated Travellers,0.0,0.0,2021-10,390,364308009
2610,Canada,Saskatchewan,52.9399,-106.4509,2021-10,2204547,366512556
2611,Canada,Yukon,64.2823,-135.0,2021-10,25179,366537735
2612,Central African Republic,0,6.6111,20.9394,2021-10,343639,2201261
2613,Chad,0,15.4542,18.7322,2021-10,151849,1333867
2614,Chile,0,-35.6751,-71.543,2021-10,50132557,376208927
2615,China,Anhui,31.8257,117.2264,2021-10,30240,27211976
2616,China,Beijing,40.1824,116.4142,2021-10,34043,27246019
2617,China,Chongqing,30.0572,107.874,2021-10,18091,27264110
2618,China,Fujian,26.0789,117.9874,2021-10,38843,27302953
2619,China,Gansu,35.7518,104.2861,2021-10,6656,27309609
2620,China,Guangdong,23.3417,113.4244,2021-10,96079,27405688
2621,China,Guangxi,23.8298,108.7881,2021-10,9499,27415187
2622,China,Guizhou,26.8154,106.8748,2021-10,4495,27419682
2623,China,Hainan,19.1959,109.7453,2021-10,5700,27425382
2624,China,Hebei,39.549,116.1306,2021-10,39574,27464956
2625,China,Heilongjiang,47.861999999999995,127.7615,2021-10,51524,27516480
2626,China,Henan,37.8957,114.9042,2021-10,46471,27562951
2627,China,Hong Kong,22.3,114.2,2021-10,368567,27931518
2628,China,Hubei,30.9756,112.2707,2021-10,2049066,29980584
2629,China,Hunan,27.6104,111.7088,2021-10,35776,30016360
2630,China,Inner Mongolia,44.0935,113.9448,2021-10,13760,30030120
2631,China,Jiangsu,32.9711,119.455,2021-10,47996,30078116
2632,China,Jiangxi,27.614,115.7221,2021-10,28113,30106229
2633,China,Jilin,43.6661,126.1923,2021-10,17302,30123531
2634,China,Liaoning,41.2956,122.6085,2021-10,13857,30137388
2635,China,Macau,22.1667,113.55,2021-10,2283,30139671
2636,China,Ningxia,37.2692,106.1655,2021-10,2548,30142219
2637,China,Qinghai,35.7452,95.9956,2021-10,564,30142783
2638,China,Shaanxi,35.1917,108.8701,2021-10,20537,30163320
2639,China,Shandong,36.3427,118.1498,2021-10,28738,30192058
2640,China,Shanghai,31.201999999999998,121.4491,2021-10,80193,30272251
2641,China,Shanxi,37.5777,112.2922,2021-10,7800,30280051
2642,China,Sichuan,30.6171,102.7103,2021-10,36489,30316540
2643,China,Tianjin,39.3054,117.323,2021-10,14927,30331467
2644,China,Tibet,31.6927,88.0924,2021-10,30,30331497
2645,China,Unknown,0.0,0.0,2021-10,20,30331517
2646,China,Xinjiang,41.1129,85.2401,2021-10,29426,30360943
2647,China,Yunnan,24.974,101.48700000000001,2021-10,45763,30406706
2648,China,Zhejiang,29.1832,120.0934,2021-10,43778,30450484
2649,Colombia,0,4.5709,-74.2973,2021-10,149398823,1041056389
2650,Comoros,0,-11.6455,43.3333,2021-10,125650,1072293
2651,Congo (Brazzaville),0,-0.228,15.8277,2021-10,470684,3379984
2652,Congo (Kinshasa),0,-4.0383,21.7587,2021-10,1718078,11188555
2653,Costa Rica,0,9.7489,-83.7534,2021-10,16483081,98003016
2654,Cote d'Ivoire,0,7.54,-5.5471,2021-10,1827694,13409791
2655,Croatia,0,45.1,15.2,2021-10,12907093,96376916
2656,Cuba,0,21.521757,-77.78116700000001,2021-10,27810501,88751836
2657,Cyprus,0,35.1264,33.4299,2021-10,3662252,21951594
2658,Czechia,0,49.8175,15.472999999999999,2021-10,51443684,442455366
2659,Denmark,Faroe Islands,61.8926,-6.9118,2021-10,43623,70701256
2660,Denmark,Greenland,71.7069,-42.6043,2021-10,20242,70721498
2661,Denmark,0,56.2639,9.5018,2021-10,11096372,81817870
2663,Djibouti,0,11.8251,42.5903,2021-10,398837,2951131
2664,Dominica,0,15.415,-61.371,2021-10,126348,259348
2665,Dominican Republic,0,18.7357,-70.1627,2021-10,11101578,86039668
2666,Ecuador,0,-1.8312,-78.1834,2021-10,15407688,117757547
2667,Egypt,0,26.820553000000004,30.802497999999996,2021-10,9529098,71793324
2668,El Salvador,0,13.7942,-88.8965,2021-10,3283424,22624655
2669,Equatorial Guinea,0,1.6508,10.2679,2021-10,386562,2450798
2670,Eritrea,0,15.1794,39.7823,2021-10,203043,1361577
2671,Estonia,0,58.5953,25.0136,2021-10,5173350,33642318
2672,Eswatini,0,-26.5225,31.4659,2021-10,1388926,7382540
2673,Ethiopia,0,9.145,40.4897,2021-10,10725331,73386898
2674,Fiji,0,-17.7134,178.065,2021-10,1550757,4721225
2675,Finland,0,61.92411,25.748151,2021-10,4529339,27536231
2676,France,French Guiana,3.9339,-53.1258,2021-10,1288333,1383059140
2677,France,French Polynesia,-17.6797,149.4068,2021-10,1336773,1384395913
2678,France,Guadeloupe,16.265,-61.551,2021-10,1614090,1386010003
2679,France,Martinique,14.6415,-61.0242,2021-10,1267776,1387277779
2680,France,Mayotte,-12.8275,45.166244,2021-10,612776,1387890555
2681,France,New Caledonia,-20.904304999999997,165.618042,2021-10,290328,1388180883
2682,France,Reunion,-21.1151,55.5364,2021-10,1622451,1389803334
2683,France,Saint Barthelemy,17.9,-62.8333,2021-10,49569,1389852903
2684,France,Saint Pierre and Miquelon,46.8852,-56.3159,2021-10,956,1389853859
2685,France,St Martin,18.0708,-63.0501,2021-10,115848,1389969707
2686,France,Wallis and Futuna,-14.2938,-178.1165,2021-10,13620,1389983327
2687,France,0,46.2276,2.2137,2021-10,207335634,1597318961
2688,Gabon,0,-0.8037,11.6094,2021-10,996894,6526509
2689,Gambia,0,13.4432,-15.3101,2021-10,298422,1962215
2690,Georgia,0,42.3154,43.3569,2021-10,19807667,114455586
2691,Germany,0,51.165690999999995,10.451526,2021-10,131857950,987266604
2692,Ghana,0,7.9465,-1.0232,2021-10,3868106,28407203
2693,Greece,0,39.0742,21.8243,2021-10,20852739,116853444
2694,Grenada,0,12.1165,-61.678999999999995,2021-10,170162,295719
2695,Guatemala,0,15.7835,-90.2308,2021-10,17549075,90802796
2696,Guinea,0,9.9456,-9.6966,2021-10,916679,6709935
2697,Guinea-Bissau,0,11.8037,-15.1804,2021-10,183721,1223316
2698,Guyana,0,4.860416000000001,-58.93018000000001,2021-10,1023574,5248618
2699,Haiti,0,18.9712,-72.2852,2021-10,687922,4786369
2700,Holy See,0,41.9029,12.4534,2021-10,810,7938
2701,Honduras,0,15.2,-86.2419,2021-10,11150704,72904868
2702,Hungary,0,47.1625,19.5033,2021-10,25130256,202877134
2703,Iceland,0,64.9631,-19.0208,2021-10,377081,2294071
2704,India,0,20.593684,78.96288,2021-10,1021670273,6868910678
2705,Indonesia,0,-0.7893,113.9213,2021-10,126972517,703867932
2706,Iran,0,32.427908,53.68804599999999,2021-10,173090511,934354438
2707,Iraq,0,33.223191,43.679291,2021-10,60978229,373015971
2708,Ireland,0,53.1424,-7.6921,2021-10,12447080,81213618
2709,Israel,0,31.046051000000002,34.851612,2021-10,39360595,262205531
2710,Italy,0,41.87194,12.56738,2021-10,141537332,1137764132
2711,Jamaica,0,18.1096,-77.2975,2021-10,2607628,14144672
2712,Japan,0,36.204824,138.252924,2021-10,51494026,252591908
2713,Jordan,0,31.24,36.51,2021-10,25248432,191776034
2714,Kazakhstan,0,48.0196,66.9237,2021-10,29798055,152969941
2715,Kenya,0,-0.0236,37.9062,2021-10,7551962,50710224
2716,Kiribati,0,-3.3704,-168.734,2021-10,60,320
2717,"Korea, South",0,35.907757000000004,127.766922,2021-10,10238809,49433158
2719,Kuwait,0,29.311659999999996,47.481766,2021-10,12367689,89526723
2720,Kyrgyzstan,0,41.20438,74.766098,2021-10,5394655,36389858
2721,Laos,0,19.856270000000002,102.495496,2021-10,949127,2028558
2722,Latvia,0,56.8796,24.6032,2021-10,5547715,35711602
2723,Lebanon,0,33.8547,35.8623,2021-10,18996002,146387848
2724,Lesotho,0,-29.61,28.2336,2021-10,645140,3577475
2725,Liberia,0,6.4280550000000005,-9.429499,2021-10,174148,1034274
2726,Libya,0,26.3351,17.228331,2021-10,10479735,61932132
2727,Liechtenstein,0,47.14,9.55,2021-10,107921,893378
2728,Lithuania,0,55.1694,23.8813,2021-10,11022940,76220001
2729,Luxembourg,0,49.8153,6.1296,2021-10,2395620,19659430
2731,Madagascar,0,-18.766947000000002,46.869107,2021-10,1304938,10125139
2732,Malawi,0,-13.2543,34.3015,2021-10,1851205,11827663
2733,Malaysia,0,4.210483999999999,101.97576600000001,2021-10,71250412,266041295
2734,Maldives,0,3.2028,73.2207,2021-10,2584657,15406853
2735,Mali,0,17.570692,-3.9961660000000006,2021-10,468653,3706417
2736,Malta,0,35.9375,14.3754,2021-10,1122764,8673878
2737,Marshall Islands,0,7.1315,171.1845,2021-10,120,1176
2738,Mauritania,0,21.0079,-10.9408,2021-10,1099468,6833998
2739,Mauritius,0,-20.348404000000002,57.552152,2021-10,519152,1374013
2740,Mexico,0,23.6345,-102.5528,2021-10,112357881,764781007
